0.003050203104	1.14E-20
0.003536329153	9.85E-20
0.003210340709	-1.84E-21
0.003484992062	-4.59E-20
0.002100633545	-9.79E-21
0.002643343297	3.04E-20
0.003643021000	0
0.004033181185	3.40E-20
0.003480463000	0
0.002830405958	-1.21E-19
0.007588479807	2.94E-19
0.004342826696	9.52E-20
0.002352344000	0
0.002196660000	0
0.001877181885	4.97E-21
0.926275904970	4.46E-15
0.002573151972	5.16E-21
0.002960000000	0
0.024575294791	2.99E-19
0.002323090532	7.74E-20
0.002540000000	0
0.002732588632	1.77E-20
0.039122656902	2.41E-19
0.025701739195	7.90E-20
0.005757451937	5.73E-20
0.045781816873	1.86E-18
0.004990575114	1.17E-21
0.002556367077	7.35E-21
0.002730000000	0
0.003861324704	1.24E-20
0.003061844088	9.59E-21
0.003148669579	1.75E-20
0.028853861194	4.73E-20
0.002868952846	3.38E-21
0.195670945166	6.85E-19
0.015542394974	4.40E-20
0.022699378600	1.76E-18
2.773460770070	8.92E-16
0.003478770839	7.79E-21
0.864872804699	1.05E-16
0.011109649338	4.89E-20
0.001999000000	0
0.003101000000	0
0.005255749014	1.71E-20
0.002338514440	2.22E-21
0.016452929954	4.33E-20
0.001687987444	1.20E-20
0.003408000000	0
0.007474224228	1.77E-20
0.004665162936	3.00E-20
0.026309676982	6.30E-20
0.005109272904	1.80E-21
0.003102213919	6.09E-20
0.002630380740	4.01E-21
0.393898814838	4.31E-15
0.005070000000	0
0.043589227063	1.43E-19
0.003539375658	1.62E-21
0.001686375410	1.11E-20
0.034527834648	1.87E-19
0.003683878711	2.28E-20
0.088281908234	8.10E-19
0.147274310480	4.40E-18
0.006218531948	1.14E-19
0.001840000000	0
0.047762507500	2.28E-15
0.002560371032	2.10E-20
0.004230000000	0
0.033163166000	0
0.002677923197	1.77E-20
0.009423406718	2.47E-20
0.002389420758	1.86E-20
0.005442975160	0
0.003084233201	0.00E+00
0.007602203433	2.79E-20
0.002664216000	0
0.034117130848	6.80E-20
0.002011953443	1.41E-20
0.004110543957	6.42E-21
0.009347972210	2.45E-20
0.028634888190	1.42E-19
0.002194695780	9.81E-21
0.045248772998	8.17E-19
0.007987204929	2.43E-20
0.026744423767	3.15E-19
0.003589336680	1.86E-20
0.007946940658	-3.33E-21
0.002483927570	2.61E-20
0.002988000000	0
0.003182000000	0
0.040934988908	2.72E-20
0.011359881792	1.31E-19
0.060822230351	2.49E-19
0.008486282116	2.70E-20
0.037904441178	2.42E-18
0.002056960392	1.62E-20
0.002159288390	2.93E-21
0.003575288619	5.25E-20
0.002605672247	0
0.003597928510	9.50E-21
0.014841952251	1.56E-20
0.003150807653	9.62E-21
0.011987313000	0
0.023623444739	5.88E-20
0.011075750914	6.71E-19
0.003210000000	0
0.003320000000	0
0.763933500000	4.80E-15
0.003163315868	2.82E-21
0.003528072000	0
0.003118000000	0
0.002487000000	0
0.004621641525	1.85E-20
0.005850000000	0
0.004129145285	1.12E-20
0.005241566204	-1.30E-19
0.003593852127	-3.48E-19
0.007612848711	-6.41E-20
0.003417770445	1.26E-19
0.003233737333	3.10E-19
0.002294727081	2.22E-19
0.004505158948	1.14E-20
0.004631196278	3.63E-21
0.102618288347	2.67E-17
0.004570136526	8.53E-21
0.005790151770	8.04E-21
1.004037456700	1.62E-15
0.001855732796	7.50E-21
0.027083183244	2.46E-19
0.002344559547	2.54E-20
0.005312550291	1.42E-20
0.004175017313	7.93E-21
0.005850095860	2.41E-20
0.570313411724	2.55E-14
0.003650328897	1.68E-19
0.003747154499	3.02E-20
0.172444360995	1.55E-18
0.019376303441	9.25E-20
0.002652129671	2.73E-21
0.016760127219	-3.29E-19
0.013495820404	5.87E-19
0.003793629115	-1.06E-20
0.011563148390	-3.40E-20
0.001395954820	0.00E+00
0.003658590000	0
0.021228380000	0
0.002197800000	0
0.009570190000	0
0.080337930000	0
0.003569570000	0
0.008666900000	0
0.001676630000	0
0.001728620000	0
0.002812000000	0
0.003289140000	0
0.002072510000	0
0.004205180000	0
0.002999260000	0
0.002048160000	0
0.002462590000	0
0.009684273000	0
0.034749053000	0
0.111600837313	5.66E-18
0.006074542087	1.92E-20
0.003914873259	1.12E-20
0.095137808677	9.70E-19
0.315195982380	0
0.012786069290	3.10E-20
0.028461589026	1.02E-18
0.008869961227	2.63E-20
0.028961587731	2.19E-18
0.007453584373	-4.40E-23
0.012647593587	7.26E-20
0.334415426505	1.71E-17
0.023100855284	4.67E-19
0.009343030845	4.09E-20
0.002130000000	0
0.003059448798	-4.34E-21
0.004186177203	8.23E-20
0.001660000000	0
0.032822244860	1.47E-19
0.104181954797	9.01E-19
0.002660593317	1.34E-20
0.004430011629	1.25E-20
0.003193103554	4.31E-20
2.504517817860	4.03E-16
0.279828696565	1.38E-15
0.004070000000	0
0.004159000000	0
0.079832000000	0
0.005909000000	0
0.004629000000	0
0.003931852642	0.00E+00
0.004039000000	0
0.004461000000	0
0.004100000000	0
0.004553527920	6.80E-21
0.003630000000	0
0.041009823581	5.25E-20
0.520954311129	1.05E-17
0.005116387644	7.00E-21
0.003354336083	2.32E-21
0.035577875500	2.20E-16
0.029772775333	8.17E-18
0.004185543937	1.07E-20
0.003559763768	1.09E-20
0.004479864047	1.63E-19
0.004091797381	8.72E-21
0.005362100549	1.78E-20
0.002380000000	0
0.004909239016	5.90E-21
0.007796776260	4.57E-20
0.001742399950	9.20E-21
0.002149912364	1.88E-20
0.003597898019	1.04E-20
0.071094897381	1.10E-19
0.003192940820	0
0.002789552424	3.32E?21
0.144073155380	2.03E-14
0.002560000000	0
0.002947108069	1.40E-20
0.004983583941	9.68E-21
0.003266186571	2.95E-21
0.003618524251	-6.58E-21
0.003625745633	1.40E-20
0.059030003218	8.63E-18
0.007645872884	2.57E-20
0.185520160479	1.80E-17
0.021507233786	4.9E-20
0.003543431439	3.70E-21
0.004200101792	0
0.002634135128	7.5E?22
0.005084173690	8.80E-21
0.003170139228	3.70E-21
0.002710000000	0
0.013138183344	9.39E-20
0.004304775550	1.89E-20
0.020732360563	4.27E-18
0.004888000000	0
0.006133166510	2.97E-20
0.003961655342	2.744E-20
0.001607401685	1.69E-20
0.064940388242	4.01E-19
0.002896215816	8.00E-21
0.003934524080	7.02E-21
0.143249900000	1.25E-14
0.005948957535	1.11E-20
0.002379878924	5.24E-21
0.004290000000	0
0.004508641745	1.27E-20
0.001990000000	0
0.007620000000	0
0.030529296149	4.99E-18
0.003726348484	2.09E-20
0.011019329069	-5.18E-20
0.016052423919	2.98E-20
0.003119226580	1.47E-20
0.002609619723	3.34E-20
0.032817859053	5.87E-20
0.002977819342	1.52E-21
0.003600000000	0
0.006907549393	9.60E-21
0.002186699772	6.64E-21
0.002290000000	0
0.005192324648	1.38E-20
1.066371071565	5.69E-16
0.003445251072	2.43E-21
0.002884226742	1.41E-20
0.002664216000	-2E-8 
0.002789552424	3.32E-21
0.021507233786	4.9E-20
0.002634135128	7.5E-22
0.003961655342	2.744E-20
0.420000000000	-4E-11
0.018511822551	3.1E-20
0.001840000000	0
0.003700000000	0
0.018511822551	3.1E-20
